"UTX",69.89,"6/11/2007","12:15pm",-0.34,69.85,70.20,69.51,919000
"VZ",43.252,"6/11/2007","12:16pm",+0.182,42.95,43.34,42.89,3563720
"WMT",49.882,"6/11/2007","12:16pm",-0.198,49.90,50.00,49.55,4432033
"XOM",83.37,"6/11/2007","12:16pm",+0.69,82.68,83.48,82.35,5492200
"AA",39.48,"6/11/2007","12:21pm",-0.18,39.67,40.18,39.43,1815880
"AIG",71.71,"6/11/2007","12:21pm",+0.18,71.29,71.71,71.15,1835142
"AXP",62.92,"6/11/2007","12:20pm",-0.12,62.79,63.19,62.42,1934230
"BA",97.79,"6/11/2007","12:21pm",-0.40,98.25,98.79,97.74,1228800
"C",53.53,"6/11/2007","12:21pm",+0.20,53.20,53.65,52.81,4665694
"CAT",78.84,"6/11/2007","12:20pm",+0.32,78.32,78.99,78.06,1332852
"DD",50.69,"6/11/2007","12:21pm",-0.44,51.13,51.21,50.59,1803100
"DIS",34.21,"6/11/2007","12:21pm",+0.01,34.28,34.44,34.12,2632250
"GE",37.41,"6/11/2007","12:21pm",+0.09,37.07,37.49,37.05,10406001
"GM",31.29,"6/11/2007","12:21pm",+0.29,31.00,31.62,30.90,6432201
"HD",37.75,"6/11/2007","12:20pm",-0.20,37.78,37.83,37.62,5032769
"HON",56.98,"6/11/2007","12:20pm",-0.40,57.25,57.40,56.91,1693442
"HPQ",46.03,"6/11/2007","12:21pm",+0.33,45.80,46.29,45.46,4304056
"IBM",103.56,"6/11/2007","12:20pm",+0.49,102.87,103.71,102.50,2151600
"INTC",21.963,"6/11/2007","12:26pm",+0.133,21.70,22.02,21.69,19623448
"JNJ",62.56,"6/11/2007","12:21pm",+0.43,62.89,62.89,62.15,3517522
"JPM",50.58,"6/11/2007","12:21pm",+0.17,50.41,50.62,50.05,3435300
"KO",51.52,"6/11/2007","12:21pm",-0.15,51.67,51.82,51.32,5546242
"MCD",51.40,"6/11/2007","12:20pm",-0.01,51.47,51.62,50.98,2357014
"MMM",85.33,"6/11/2007","12:20pm",-0.61,85.94,85.98,85.32,996200
"MO",70.27,"6/11/2007","12:21pm",-0.03,70.25,70.50,69.76,4106257
"MRK",50.72,"6/11/2007","12:21pm",+0.58,50.30,50.87,50.04,4713700
"MSFT",30.12,"6/11/2007","12:26pm",+0.07,30.05,30.25,29.93,19901670
"PFE",26.37,"6/11/2007","12:21pm",-0.15,26.50,26.53,26.31,10036232
"PG",63.01,"6/11/2007","12:20pm",-0.06,62.80,63.12,62.75,2656246
"T",40.09,"6/11/2007","12:21pm",-0.17,40.20,40.25,39.89,5849000
"UTX",69.80,"6/11/2007","12:20pm",-0.43,69.85,70.20,69.51,935600
"VZ",43.24,"6/11/2007","12:20pm",+0.17,42.95,43.34,42.89,3608620
"WMT",49.87,"6/11/2007","12:21pm",-0.21,49.90,50.00,49.55,4485833
"XOM",83.39,"6/11/2007","12:21pm",+0.71,82.68,83.48,82.35,5559000
"AA",39.49,"6/11/2007","12:26pm",-0.17,39.67,40.18,39.43,1856980
"AIG",71.73,"6/11/2007","12:26pm",+0.20,71.29,71.74,71.15,1875942
"AXP",62.90,"6/11/2007","12:26pm",-0.14,62.79,63.19,62.42,1944730
"BA",97.75,"6/11/2007","12:26pm",-0.44,98.25,98.79,97.74,1241700
"C",53.55,"6/11/2007","12:26pm",+0.22,53.20,53.65,52.81,4736994
"CAT",78.87,"6/11/2007","12:25pm",+0.35,78.32,78.99,78.06,1347152
"DD",50.70,"6/11/2007","12:26pm",-0.43,51.13,51.21,50.59,1812800
"DIS",34.20,"6/11/2007","12:26pm",0.00,34.28,34.44,34.12,2667150
"GE",37.41,"6/11/2007","12:26pm",+0.09,37.07,37.49,37.05,10594701
"GM",31.27,"6/11/2007","12:26pm",+0.27,31.00,31.62,30.90,6554401
"HD",37.73,"6/11/2007","12:26pm",-0.22,37.78,37.83,37.62,5061669
"HON",56.96,"6/11/2007","12:26pm",-0.42,57.25,57.40,56.91,1723242
"HPQ",46.02,"6/11/2007","12:26pm",+0.32,45.80,46.29,45.46,4379056
"IBM",103.64,"6/11/2007","12:26pm",+0.57,102.87,103.71,102.50,2198300
"INTC",21.97,"6/11/2007","12:31pm",+0.14,21.70,22.02,21.69,19931936
"JNJ",62.60,"6/11/2007","12:26pm",+0.47,62.89,62.89,62.15,3566938
"JPM",50.61,"6/11/2007","12:26pm",+0.20,50.41,50.62,50.05,3481000
"KO",51.55,"6/11/2007","12:26pm",-0.12,51.67,51.82,51.32,5589842
"MCD",51.37,"6/11/2007","12:26pm",-0.04,51.47,51.62,50.98,2377914
"MMM",85.33,"6/11/2007","12:25pm",-0.61,85.94,85.98,85.32,1000600
"MO",70.23,"6/11/2007","12:26pm",-0.07,70.25,70.50,69.76,4146657
"MRK",50.79,"6/11/2007","12:26pm",+0.65,50.30,50.87,50.04,4803500
"MSFT",30.145,"6/11/2007","12:31pm",+0.095,30.05,30.25,29.93,20108456
"PFE",26.38,"6/11/2007","12:26pm",-0.14,26.50,26.53,26.31,10177632
"PG",62.98,"6/11/2007","12:26pm",-0.09,62.80,63.12,62.75,2697146
"T",40.12,"6/11/2007","12:26pm",-0.14,40.20,40.25,39.89,5959900
"UTX",69.80,"6/11/2007","12:26pm",-0.43,69.85,70.20,69.51,946900
"VZ",43.23,"6/11/2007","12:26pm",+0.16,42.95,43.34,42.89,3648320
"WMT",49.90,"6/11/2007","12:26pm",-0.18,49.90,50.00,49.55,4562633
"XOM",83.43,"6/11/2007","12:26pm",+0.75,82.68,83.48,82.35,5652500
"AA",39.50,"6/11/2007","12:30pm",-0.16,39.67,40.18,39.43,1898080
"AIG",71.74,"6/11/2007","12:31pm",+0.21,71.29,71.74,71.15,1905942
"AXP",62.9008,"6/11/2007","12:31pm",-0.1392,62.79,63.19,62.42,1968730
"BA",97.67,"6/11/2007","12:30pm",-0.52,98.25,98.79,97.63,1294900
"C",53.57,"6/11/2007","12:31pm",+0.24,53.20,53.65,52.81,4767094
"CAT",78.89,"6/11/2007","12:31pm",+0.37,78.32,78.99,78.06,1360152
"DD",50.73,"6/11/2007","12:31pm",-0.40,51.13,51.21,50.59,1833000
"DIS",34.195,"6/11/2007","12:31pm",-0.005,34.28,34.44,34.12,2687550
"GE",37.41,"6/11/2007","12:31pm",+0.09,37.07,37.49,37.05,10633601
"GM",31.25,"6/11/2007","12:31pm",+0.25,31.00,31.62,30.90,6609301
"HD",37.74,"6/11/2007","12:30pm",-0.21,37.78,37.83,37.62,5089969
"HON",56.95,"6/11/2007","12:31pm",-0.43,57.25,57.40,56.91,1741042
"HPQ",46.02,"6/11/2007","12:30pm",+0.32,45.80,46.29,45.46,4453056
"IBM",103.67,"6/11/2007","12:31pm",+0.60,102.87,103.71,102.50,2226700
"INTC",21.96,"6/11/2007","12:36pm",+0.13,21.70,22.02,21.69,20005174
"JNJ",62.60,"6/11/2007","12:31pm",+0.47,62.89,62.89,62.15,3584438
"JPM",50.60,"6/11/2007","12:31pm",+0.19,50.41,50.62,50.05,3513000
"KO",51.56,"6/11/2007","12:30pm",-0.11,51.67,51.82,51.32,5620842
"MCD",51.34,"6/11/2007","12:31pm",-0.07,51.47,51.62,50.98,2442514
"MMM",85.28,"6/11/2007","12:30pm",-0.66,85.94,85.98,85.28,1017900
"MO",70.24,"6/11/2007","12:30pm",-0.06,70.25,70.50,69.76,4185257
"MRK",50.84,"6/11/2007","12:31pm",+0.70,50.30,50.87,50.04,4848100
"MSFT",30.14,"6/11/2007","12:36pm",+0.09,30.05,30.25,29.93,20198736
"PFE",26.39,"6/11/2007","12:31pm",-0.13,26.50,26.53,26.31,10293432
"PG",63.00,"6/11/2007","12:31pm",-0.07,62.80,63.12,62.75,2745846
"T",40.07,"6/11/2007","12:31pm",-0.19,40.20,40.25,39.89,6112900
"UTX",69.81,"6/11/2007","12:31pm",-0.42,69.85,70.20,69.51,958400
"VZ",43.27,"6/11/2007","12:31pm",+0.20,42.95,43.34,42.89,3693720
"WMT",49.92,"6/11/2007","12:31pm",-0.16,49.90,50.00,49.55,4676833
"XOM",83.46,"6/11/2007","12:31pm",+0.78,82.68,83.48,82.35,5711300
"AA",39.47,"6/11/2007","12:35pm",-0.19,39.67,40.18,39.43,1938380
"AIG",71.705,"6/11/2007","12:35pm",+0.175,71.29,71.76,71.15,1958142
"AXP",62.91,"6/11/2007","12:36pm",-0.13,62.79,63.19,62.42,1982630
"BA",97.65,"6/11/2007","12:35pm",-0.54,98.25,98.79,97.61,1324100
"C",53.56,"6/11/2007","12:36pm",+0.23,53.20,53.65,52.81,4843994
"CAT",78.82,"6/11/2007","12:36pm",+0.30,78.32,78.99,78.06,1381852
"DD",50.70,"6/11/2007","12:36pm",-0.43,51.13,51.21,50.59,1854300
"DIS",34.19,"6/11/2007","12:36pm",-0.01,34.28,34.44,34.12,2871150
"GE",37.41,"6/11/2007","12:36pm",+0.09,37.07,37.49,37.05,10703601
"GM",31.28,"6/11/2007","12:36pm",+0.28,31.00,31.62,30.90,6667301
"HD",37.74,"6/11/2007","12:35pm",-0.21,37.78,37.83,37.62,5127869
"HON",56.93,"6/11/2007","12:36pm",-0.45,57.25,57.40,56.91,1772242
"HPQ",46.01,"6/11/2007","12:35pm",+0.31,45.80,46.29,45.46,4478756
"IBM",103.70,"6/11/2007","12:36pm",+0.63,102.87,103.73,102.50,2253600
"INTC",21.96,"6/11/2007","12:41pm",+0.13,21.70,22.02,21.69,20062818
"JNJ",62.59,"6/11/2007","12:36pm",+0.46,62.89,62.89,62.15,3609538
"JPM",50.60,"6/11/2007","12:36pm",+0.19,50.41,50.62,50.05,3631000
"KO",51.58,"6/11/2007","12:36pm",-0.09,51.67,51.82,51.32,5643442
"MCD",51.37,"6/11/2007","12:36pm",-0.04,51.47,51.62,50.98,2479114
"MMM",85.34,"6/11/2007","12:36pm",-0.60,85.94,85.98,85.28,1032100
"MO",70.32,"6/11/2007","12:36pm",+0.02,70.25,70.50,69.76,4255057
"MRK",50.90,"6/11/2007","12:36pm",+0.76,50.30,50.91,50.04,4953900
"MSFT",30.13,"6/11/2007","12:41pm",+0.08,30.05,30.25,29.93,20258588
"PFE",26.41,"6/11/2007","12:36pm",-0.11,26.50,26.53,26.31,10510182
"PG",63.03,"6/11/2007","12:36pm",-0.04,62.80,63.12,62.75,2776446
"T",40.08,"6/11/2007","12:36pm",-0.18,40.20,40.25,39.89,6259175
"UTX",69.81,"6/11/2007","12:35pm",-0.42,69.85,70.20,69.51,964300
"VZ",43.28,"6/11/2007","12:36pm",+0.21,42.95,43.34,42.89,3720320
"WMT",49.94,"6/11/2007","12:36pm",-0.14,49.90,50.00,49.55,4837533
"XOM",83.45,"6/11/2007","12:36pm",+0.77,82.68,83.50,82.35,5799000
"AA",39.48,"6/11/2007","12:41pm",-0.18,39.67,40.18,39.43,1988580
"AIG",71.70,"6/11/2007","12:40pm",+0.17,71.29,71.76,71.15,2020642
"AXP",62.91,"6/11/2007","12:41pm",-0.13,62.79,63.19,62.42,1993830
"BA",97.73,"6/11/2007","12:40pm",-0.46,98.25,98.79,97.59,1344400
"C",53.52,"6/11/2007","12:41pm",+0.19,53.20,53.65,52.81,5118094
"CAT",78.88,"6/11/2007","12:41pm",+0.36,78.32,78.99,78.06,1400252
"DD",50.73,"6/11/2007","12:41pm",-0.40,51.13,51.21,50.59,1866700
"DIS",34.181,"6/11/2007","12:41pm",-0.019,34.28,34.44,34.12,2913850
"GE",37.42,"6/11/2007","12:41pm",+0.10,37.07,37.49,37.05,10856501
"GM",31.32,"6/11/2007","12:41pm",+0.32,31.00,31.62,30.90,6784901
"HD",37.75,"6/11/2007","12:41pm",-0.20,37.78,37.83,37.62,5186969
"HON",56.96,"6/11/2007","12:41pm",-0.42,57.25,57.40,56.91,1802642
"HPQ",46.01,"6/11/2007","12:41pm",+0.31,45.80,46.29,45.46,4507656
"IBM",103.74,"6/11/2007","12:40pm",+0.67,102.87,103.76,102.50,2288300
"INTC",21.96,"6/11/2007","12:46pm",+0.13,21.70,22.02,21.69,20169300
"JNJ",62.62,"6/11/2007","12:41pm",+0.49,62.89,62.89,62.15,3651538
"JPM",50.55,"6/11/2007","12:41pm",+0.14,50.41,50.62,50.05,3814700
"KO",51.56,"6/11/2007","12:40pm",-0.11,51.67,51.82,51.32,5678742
"MCD",51.40,"6/11/2007","12:41pm",-0.01,51.47,51.62,50.98,2510514
"MMM",85.33,"6/11/2007","12:40pm",-0.61,85.94,85.98,85.28,1043700
"MO",70.35,"6/11/2007","12:41pm",+0.05,70.25,70.50,69.76,4300857
"MRK",51.06,"6/11/2007","12:41pm",+0.92,50.30,51.07,50.04,5195700
"MSFT",30.13,"6/11/2007","12:46pm",+0.08,30.05,30.25,29.93,20422172
"PFE",26.41,"6/11/2007","12:41pm",-0.11,26.50,26.53,26.31,10595782
"PG",63.05,"6/11/2007","12:41pm",-0.02,62.80,63.12,62.75,2806346
"T",40.06,"6/11/2007","12:41pm",-0.20,40.20,40.25,39.89,6338875
"UTX",69.81,"6/11/2007","12:41pm",-0.42,69.85,70.20,69.51,968100
"VZ",43.28,"6/11/2007","12:41pm",+0.21,42.95,43.34,42.89,3802620
"WMT",49.92,"6/11/2007","12:41pm",-0.16,49.90,50.00,49.55,4964533
"XOM",83.55,"6/11/2007","12:41pm",+0.87,82.68,83.57,82.35,5902800
"AA",39.48,"6/11/2007","12:46pm",-0.18,39.67,40.18,39.43,2011580
"AIG",71.68,"6/11/2007","12:45pm",+0.15,71.29,71.76,71.15,2066242
"AXP",62.93,"6/11/2007","12:46pm",-0.11,62.79,63.19,62.42,2001530
"BA",97.68,"6/11/2007","12:46pm",-0.51,98.25,98.79,97.59,1387800
"C",53.54,"6/11/2007","12:46pm",+0.21,53.20,53.65,52.81,5168294
"CAT",78.87,"6/11/2007","12:46pm",+0.35,78.32,78.99,78.06,1416552
"DD",50.70,"6/11/2007","12:46pm",-0.43,51.13,51.21,50.59,1884900
"DIS",34.20,"6/11/2007","12:46pm",0.00,34.28,34.44,34.12,2958150
"GE",37.40,"6/11/2007","12:46pm",+0.08,37.07,37.49,37.05,10931901
"GM",31.29,"6/11/2007","12:46pm",+0.29,31.00,31.62,30.90,6930401
"HD",37.75,"6/11/2007","12:46pm",-0.20,37.78,37.83,37.62,5233269
"HON",56.99,"6/11/2007","12:46pm",-0.39,57.25,57.40,56.91,1827642
"HPQ",46.01,"6/11/2007","12:46pm",+0.31,45.80,46.29,45.46,4557656
"IBM",103.75,"6/11/2007","12:46pm",+0.68,102.87,103.78,102.50,2310700
"INTC",22.00,"6/11/2007","12:51pm",+0.17,21.70,22.02,21.69,20568860
"JNJ",62.59,"6/11/2007","12:46pm",+0.46,62.89,62.89,62.15,3702738
"JPM",50.57,"6/11/2007","12:46pm",+0.16,50.41,50.62,50.05,3902300
"KO",51.58,"6/11/2007","12:46pm",-0.09,51.67,51.82,51.32,5707242
"MCD",51.44,"6/11/2007","12:46pm",+0.03,51.47,51.62,50.98,2534014
"MMM",85.33,"6/11/2007","12:45pm",-0.61,85.94,85.98,85.28,1051300
"MO",70.32,"6/11/2007","12:46pm",+0.02,70.25,70.50,69.76,4330057
"MRK",50.97,"6/11/2007","12:46pm",+0.83,50.30,51.07,50.04,5430200
"MSFT",30.13,"6/11/2007","12:51pm",+0.08,30.05,30.25,29.93,20730214
"PFE",26.43,"6/11/2007","12:46pm",-0.09,26.50,26.53,26.31,10698282
"PG",63.05,"6/11/2007","12:46pm",-0.02,62.80,63.12,62.75,2909046
"T",40.06,"6/11/2007","12:46pm",-0.20,40.20,40.25,39.89,6387575
"UTX",69.81,"6/11/2007","12:46pm",-0.42,69.85,70.20,69.51,976200
"VZ",43.28,"6/11/2007","12:46pm",+0.21,42.95,43.34,42.89,3826420
"WMT",49.95,"6/11/2007","12:46pm",-0.13,49.90,50.00,49.55,5329433
"XOM",83.58,"6/11/2007","12:46pm",+0.90,82.68,83.59,82.35,5965700
"AA",39.48,"6/11/2007","12:51pm",-0.18,39.67,40.18,39.43,2052980
"AIG",71.67,"6/11/2007","12:51pm",+0.14,71.29,71.76,71.15,2109942
"AXP",62.90,"6/11/2007","12:50pm",-0.14,62.79,63.19,62.42,2024830
"BA",97.78,"6/11/2007","12:51pm",-0.41,98.25,98.79,97.59,1430600
"C",53.56,"6/11/2007","12:51pm",+0.23,53.20,53.65,52.81,5509594
"CAT",79.00,"6/11/2007","12:50pm",+0.48,78.32,79.00,78.06,1448852
"DD",50.71,"6/11/2007","12:51pm",-0.42,51.13,51.21,50.59,1916300
"DIS",34.192,"6/11/2007","12:50pm",-0.008,34.28,34.44,34.12,3022750
"GE",37.41,"6/11/2007","12:51pm",+0.09,37.07,37.49,37.05,11159401
"GM",31.38,"6/11/2007","12:51pm",+0.38,31.00,31.62,30.90,7135301
"HD",37.76,"6/11/2007","12:51pm",-0.19,37.78,37.83,37.62,5362369
"HON",57.05,"6/11/2007","12:51pm",-0.33,57.25,57.40,56.91,1871542
"HPQ",46.03,"6/11/2007","12:51pm",+0.33,45.80,46.29,45.46,4684356
"IBM",103.87,"6/11/2007","12:51pm",+0.80,102.87,103.89,102.50,2362500
"INTC",22.00,"6/11/2007","12:56pm",+0.17,21.70,22.02,21.69,20977118
"JNJ",62.58,"6/11/2007","12:51pm",+0.45,62.89,62.89,62.15,3790288
"JPM",50.60,"6/11/2007","12:51pm",+0.19,50.41,50.63,50.05,3966000
"KO",51.59,"6/11/2007","12:51pm",-0.08,51.67,51.82,51.32,5755942
"MCD",51.42,"6/11/2007","12:50pm",+0.01,51.47,51.62,50.98,2580014
"MMM",85.36,"6/11/2007","12:50pm",-0.58,85.94,85.98,85.28,1063300
"MO",70.37,"6/11/2007","12:51pm",+0.07,70.25,70.50,69.76,4395657
"MRK",50.97,"6/11/2007","12:51pm",+0.83,50.30,51.07,50.04,5527700
"MSFT",30.17,"6/11/2007","12:56pm",+0.12,30.05,30.25,29.93,21243952
"PFE",26.43,"6/11/2007","12:51pm",-0.09,26.50,26.53,26.31,10870382
"PG",63.04,"6/11/2007","12:51pm",-0.03,62.80,63.12,62.75,3002346
"T",40.01,"6/11/2007","12:51pm",-0.25,40.20,40.25,39.89,6578675
"UTX",69.88,"6/11/2007","12:50pm",-0.35,69.85,70.20,69.51,986100
"VZ",43.30,"6/11/2007","12:51pm",+0.23,42.95,43.34,42.89,3880620
"WMT",49.9786,"6/11/2007","12:51pm",-0.1014,49.90,50.00,49.55,5399333
"XOM",83.67,"6/11/2007","12:51pm",+0.99,82.68,83.67,82.35,6065100
"AA",39.50,"6/11/2007","12:56pm",-0.16,39.67,40.18,39.43,2111680
"AIG",71.68,"6/11/2007","12:56pm",+0.15,71.29,71.76,71.15,2166942
"AXP",63.00,"6/11/2007","12:56pm",-0.04,62.79,63.19,62.42,2038530
"BA",97.71,"6/11/2007","12:56pm",-0.48,98.25,98.79,97.59,1475700
"C",53.5614,"6/11/2007","12:56pm",+0.2314,53.20,53.65,52.81,5665694
"CAT",79.14,"6/11/2007","12:56pm",+0.62,78.32,79.14,78.06,1510252
"DD",50.79,"6/11/2007","12:56pm",-0.34,51.13,51.21,50.59,1934600
"DIS",34.20,"6/11/2007","12:56pm",0.00,34.28,34.44,34.12,3112050
"GE",37.47,"6/11/2007","12:56pm",+0.15,37.07,37.49,37.05,11425501
"GM",31.37,"6/11/2007","12:56pm",+0.37,31.00,31.62,30.90,7225026
"HD",37.77,"6/11/2007","12:56pm",-0.18,37.78,37.83,37.62,5433169
"HON",57.11,"6/11/2007","12:56pm",-0.27,57.25,57.40,56.91,1911042
"HPQ",46.07,"6/11/2007","12:55pm",+0.37,45.80,46.29,45.46,4729356
"IBM",103.97,"6/11/2007","12:56pm",+0.90,102.87,104.00,102.50,2444600
"INTC",22.00,"6/11/2007","1:01pm",+0.17,21.70,22.02,21.69,21559788
"JNJ",62.59,"6/11/2007","12:56pm",+0.46,62.89,62.89,62.15,3837538
"JPM",50.65,"6/11/2007","12:56pm",+0.24,50.41,50.65,50.05,4042900
"KO",51.67,"6/11/2007","12:56pm",0.00,51.67,51.82,51.32,5793842
"MCD",51.44,"6/11/2007","12:56pm",+0.03,51.47,51.62,50.98,2635114
"MMM",85.46,"6/11/2007","12:55pm",-0.48,85.94,85.98,85.28,1082400
"MO",70.35,"6/11/2007","12:56pm",+0.05,70.25,70.50,69.76,4427157
"MRK",50.96,"6/11/2007","12:56pm",+0.82,50.30,51.07,50.04,5634400
"MSFT",30.14,"6/11/2007","1:01pm",+0.09,30.05,30.25,29.93,21696948
"PFE",26.45,"6/11/2007","12:56pm",-0.07,26.50,26.53,26.31,11036032
"PG",63.08,"6/11/2007","12:56pm",+0.01,62.80,63.12,62.75,3066446
"T",40.04,"6/11/2007","12:56pm",-0.22,40.20,40.25,39.89,6709275
"UTX",69.92,"6/11/2007","12:56pm",-0.31,69.85,70.20,69.51,1008800
"VZ",43.32,"6/11/2007","12:56pm",+0.25,42.95,43.34,42.89,3928820
"WMT",50.01,"6/11/2007","12:56pm",-0.07,49.90,50.04,49.55,5568433
"XOM",83.66,"6/11/2007","12:56pm",+0.98,82.68,83.72,82.35,6158700
"AA",39.51,"6/11/2007","1:01pm",-0.15,39.67,40.18,39.43,2207380
"AIG",71.64,"6/11/2007","1:01pm",+0.11,71.29,71.76,71.15,2223342
"AXP",62.96,"6/11/2007","1:01pm",-0.08,62.79,63.19,62.42,2056230
"BA",97.65,"6/11/2007","1:01pm",-0.54,98.25,98.79,97.59,1502900
"C",53.58,"6/11/2007","1:01pm",+0.25,53.20,53.65,52.81,5805794
"CAT",79.07,"6/11/2007","1:00pm",+0.55,78.32,79.14,78.06,1532652
"DD",50.7784,"6/11/2007","1:01pm",-0.3516,51.13,51.21,50.59,1957300
"DIS",34.20,"6/11/2007","1:01pm",0.00,34.28,34.44,34.12,3159250
"GE",37.48,"6/11/2007","1:01pm",+0.16,37.07,37.49,37.05,11769301
"GM",31.34,"6/11/2007","1:01pm",+0.34,31.00,31.62,30.90,7327251
"HD",37.75,"6/11/2007","1:01pm",-0.20,37.78,37.83,37.62,5482469
"HON",56.98,"6/11/2007","1:01pm",-0.40,57.25,57.40,56.91,1964142
"HPQ",46.05,"6/11/2007","1:01pm",+0.35,45.80,46.29,45.46,4778356
"IBM",103.79,"6/11/2007","1:01pm",+0.72,102.87,104.00,102.50,2477300
"INTC",22.01,"6/11/2007","1:06pm",+0.18,21.70,22.02,21.69,21974040
"JNJ",62.55,"6/11/2007","1:01pm",+0.42,62.89,62.89,62.15,4653538
"JPM",50.64,"6/11/2007","1:01pm",+0.23,50.41,50.66,50.05,4113700
"KO",51.61,"6/11/2007","1:01pm",-0.06,51.67,51.82,51.32,5829142
"MCD",51.40,"6/11/2007","1:01pm",-0.01,51.47,51.62,50.98,2668014
"MMM",85.38,"6/11/2007","1:00pm",-0.56,85.94,85.98,85.28,1091500
"MO",70.29,"6/11/2007","1:01pm",-0.01,70.25,70.50,69.76,4483057
"MRK",50.95,"6/11/2007","1:01pm",+0.81,50.30,51.07,50.04,5728600
"MSFT",30.14,"6/11/2007","1:06pm",+0.09,30.05,30.25,29.93,21878754
"PFE",26.44,"6/11/2007","1:01pm",-0.08,26.50,26.53,26.31,11232332
"PG",63.01,"6/11/2007","1:01pm",-0.06,62.80,63.12,62.75,3117846
"T",40.03,"6/11/2007","1:01pm",-0.23,40.20,40.25,39.89,6799375
"UTX",69.90,"6/11/2007","1:00pm",-0.33,69.85,70.20,69.51,1060200
"VZ",43.25,"6/11/2007","1:01pm",+0.18,42.95,43.34,42.89,4008920
"WMT",50.01,"6/11/2007","1:01pm",-0.07,49.90,50.04,49.55,5777993
"XOM",83.57,"6/11/2007","1:01pm",+0.89,82.68,83.72,82.35,6284800
"AA",39.52,"6/11/2007","1:06pm",-0.14,39.67,40.18,39.43,2284880
"AIG",71.69,"6/11/2007","1:06pm",+0.16,71.29,71.76,71.15,2274642
"AXP",62.95,"6/11/2007","1:06pm",-0.09,62.79,63.19,62.42,2065330
"BA",97.65,"6/11/2007","1:06pm",-0.54,98.25,98.79,97.59,1513500
"C",53.57,"6/11/2007","1:06pm",+0.24,53.20,53.65,52.81,5889294
"CAT",79.07,"6/11/2007","1:05pm",+0.55,78.32,79.14,78.06,1549052
"DD",50.79,"6/11/2007","1:06pm",-0.34,51.13,51.21,50.59,1978300
"DIS",34.195,"6/11/2007","1:06pm",-0.005,34.28,34.44,34.12,3179550
"GE",37.48,"6/11/2007","1:06pm",+0.16,37.07,37.49,37.05,11921001
"GM",31.34,"6/11/2007","1:06pm",+0.34,31.00,31.62,30.90,7418551
"HD",37.75,"6/11/2007","1:06pm",-0.20,37.78,37.83,37.62,5559869
"HON",56.99,"6/11/2007","1:06pm",-0.39,57.25,57.40,56.91,2007542
"HPQ",46.0627,"6/11/2007","1:05pm",+0.3627,45.80,46.29,45.46,4829456
"IBM",103.76,"6/11/2007","1:05pm",+0.69,102.87,104.00,102.50,2503900
"INTC",22.04,"6/11/2007","1:11pm",+0.21,21.70,22.05,21.69,22780160
"JNJ",62.58,"6/11/2007","1:06pm",+0.45,62.89,62.89,62.15,4682578
"JPM",50.649,"6/11/2007","1:06pm",+0.239,50.41,50.66,50.05,4156000
"KO",51.68,"6/11/2007","1:06pm",+0.01,51.67,51.82,51.32,5958742
"MCD",51.38,"6/11/2007","1:06pm",-0.03,51.47,51.62,50.98,2710414
"MMM",85.40,"6/11/2007","1:05pm",-0.54,85.94,85.98,85.28,1115800
"MO",70.29,"6/11/2007","1:06pm",-0.01,70.25,70.50,69.76,4510357
"MRK",50.95,"6/11/2007","1:06pm",+0.81,50.30,51.07,50.04,5784900
"MSFT",30.16,"6/11/2007","1:11pm",+0.11,30.05,30.25,29.93,22141974
"PFE",26.50,"6/11/2007","1:06pm",-0.02,26.50,26.53,26.31,11587539
"PG",63.07,"6/11/2007","1:06pm",0.00,62.80,63.12,62.75,3192946
"T",40.13,"6/11/2007","1:06pm",-0.13,40.20,40.25,39.89,6957775
"UTX",69.91,"6/11/2007","1:06pm",-0.32,69.85,70.20,69.51,1075500
"VZ",43.2716,"6/11/2007","1:05pm",+0.2016,42.95,43.34,42.89,4057020
"WMT",50.07,"6/11/2007","1:06pm",-0.01,49.90,50.08,49.55,5985207
"XOM",83.53,"6/11/2007","1:06pm",+0.85,82.68,83.72,82.35,6388600
"AA",39.53,"6/11/2007","1:11pm",-0.13,39.67,40.18,39.43,2319180
"AIG",71.74,"6/11/2007","1:11pm",+0.21,71.29,71.76,71.15,2359542
"AXP",63.12,"6/11/2007","1:11pm",+0.08,62.79,63.19,62.42,2086730
"BA",97.75,"6/11/2007","1:11pm",-0.44,98.25,98.79,97.59,1556900
"C",53.67,"6/11/2007","1:11pm",+0.34,53.20,53.69,52.81,6010594
"CAT",79.17,"6/11/2007","1:11pm",+0.65,78.32,79.19,78.06,1577652
"DD",50.79,"6/11/2007","1:11pm",-0.34,51.13,51.21,50.59,2054300
"DIS",34.22,"6/11/2007","1:11pm",+0.02,34.28,34.44,34.12,3245950
"GE",37.53,"6/11/2007","1:11pm",+0.21,37.07,37.53,37.05,12200301
"GM",31.42,"6/11/2007","1:11pm",+0.42,31.00,31.62,30.90,7518551
"HD",37.78,"6/11/2007","1:11pm",-0.17,37.78,37.83,37.62,5639569
"HON",57.13,"6/11/2007","1:11pm",-0.25,57.25,57.40,56.91,2042642
"HPQ",46.12,"6/11/2007","1:11pm",+0.42,45.80,46.29,45.46,5833149
"IBM",103.86,"6/11/2007","1:11pm",+0.79,102.87,104.00,102.50,2536300
"INTC",22.05,"6/11/2007","1:16pm",+0.22,21.70,22.07,21.69,23218578
"JNJ",62.65,"6/11/2007","1:11pm",+0.52,62.89,62.89,62.15,4727878
